TAG;Datum;ZEIT;RAIN;GLOBRAD;Rn;Tempera;LFrel;U;WINDRICHTU;pETP;Mod;Diff
118;28.04.1995;1600;0;249.6;153.5;8.41;65.19;3.633;312.3;0.21;138.248;15.252
118;28.04.1995;1700;0;172.7;101.4;8.51;65.03;3.573;305;0.17;89.801;11.599
118;28.04.1995;1800;0;90.8;48.4;8.28;65.75;3.022;319.7;0.11;38.204;10.196
118;28.04.1995;1900;0;38.1;12.45;7.87;67.82;2.458;310.6;0.07;5.003;7.447
118;28.04.1995;2000;0;4.73;-11.78;7.46;70.8;1.477;259.9;0.02;-16.0201;4.2401
118;28.04.1995;2100;0;-0.006;-15.82;7.5;64.74;1.033;253.5;0.01;-19.00378;3.18378
118;28.04.1995;2200;0;-0.022;-14.12;6.947;71;1.982;159.2;0.03;-19.01386;4.89386
118;28.04.1995;2300;0;-0.006;-12.4;6.13;75.2;2.56;63.9;0.03;-19.00378;6.60378
119;29.04.1995;0;0;-0.028;-14.73;5.962;75.3;1.978;65.39;0.02;-19.01764;4.28764
119;29.04.1995;100;0;-0.017;-18.36;5.78;76.6;1.76;90.6;0.01;-19.01071;0.65071
119;29.04.1995;200;0;-0.011;-33.21;5.357;80.9;0.931;89.6;-0.01;-19.00693;14.20307
119;29.04.1995;300;0;0;-40.61;4.777;85.1;0.933;85;-0.02;-19;21.61
119;29.04.1995;400;0;0;-49.86;3.843;89.5;0.918;80.2;-0.03;-19;30.86
119;29.04.1995;500;0;1.255;-31.19;2.432;95.6;1.09;117.4;-0.02;-18.20935;12.98065
119;29.04.1995;600;0;37.23;0.059;2.093;98.7;1.121;97.1;0;4.4549;4.3959
119;29.04.1995;700;0;87;47.66;3.113;96.6;1.786;79.8;0.03;35.81;11.85
119;29.04.1995;800;0;248.8;123.9;4.662;89.6;1.844;102.6;0.1;137.744;13.844
119;29.04.1995;900;0;447.6;237.2;6.965;79.7;2.909;96.3;0.22;262.988;25.788
119;29.04.1995;1000;0;580.8;327.6;8.74;70.7;3.588;87.2;0.33;346.904;19.304
119;29.04.1995;1100;0;681.6;412.5;9.86;67.54;3.762;93.8;0.42;410.408;2.092
119;29.04.1995;1200;0;753;465.9;11.2;65.46;3.368;83.2;0.48;455.39;10.51
119;29.04.1995;1300;0;753;462.6;12.49;63.72;3.453;79.8;0.5;455.39;7.21
119;29.04.1995;1400;0;678.4;410.7;13.53;61.79;3.074;91.1;0.46;408.392;2.308
119;29.04.1995;1500;0;500.5;293.1;14.31;61.4;3.06;71.3;0.36;296.315;3.215
119;29.04.1995;1600;0;449.4;261.8;14.76;60.41;3.68;72.6;0.36;264.122;2.322
119;29.04.1995;1700;0;303.2;156;14.94;60.95;3.908;74.9;0.27;172.016;16.016
119;29.04.1995;1800;0;162.4;68.84;14.52;63.43;4.185;75.9;0.19;83.312;14.472
119;29.04.1995;1900;0;104.5;30.61;13.83;67.07;3.786;83.5;0.13;46.835;16.225
119;29.04.1995;2000;0;13.12;-35.39;12.66;72.4;2.88;85.6;0.03;-10.7344;24.6556
119;29.04.1995;2100;0;0.049;-38.8;11.5;75.9;2.583;78.6;0.02;-18.96913;19.83087
119;29.04.1995;2200;0;0;-43.59;10.61;77.1;2.261;76.8;0;-19;24.59
119;29.04.1995;2300;0;0;-41.78;9.69;81.5;2.078;75.1;0;-19;22.78
120;30.04.1995;0;0;0;-41.81;8.9;84.8;2.118;83.5;-0.01;-19;22.81
120;30.04.1995;100;0;0;-42.6;8.02;88.2;1.266;76.1;-0.02;-19;23.6
120;30.04.1995;200;0;-0.017;-32.79;6.389;94.8;0.494;78;-0.02;-19.01071;13.77929
120;30.04.1995;300;0;0.033;-20.97;5.849;97.5;0.455;116.3;-0.01;-18.97921;1.99079
120;30.04.1995;400;0;0.011;-20.72;6.508;96;1.101;79.5;-0.01;-18.99307;1.72693
120;30.04.1995;500;0;1.123;-22.4;6.119;96.5;0.67;74;-0.01;-18.29251;4.10749
120;30.04.1995;600;0;27.47;0.934;6.252;97.1;1.055;48.87;0;-1.6939;2.6279
120;30.04.1995;700;0;74.9;36.83;7.07;95.4;0.965;27.32;0.03;28.187;8.643
120;30.04.1995;800;0;126.7;76.1;7.89;90.6;1.665;54.81;0.07;60.821;15.279
120;30.04.1995;900;0;209.8;126.6;9.29;86.3;2.399;89.4;0.12;113.174;13.426
120;30.04.1995;1000;0;322;198.1;10.81;81.7;2.567;73.8;0.2;183.86;14.24
120;30.04.1995;1100;0;342.2;209.4;12.18;75.7;3.152;68.2;0.24;196.586;12.814
120;30.04.1995;1200;0;340.6;204.2;13.43;70.4;3.009;82;0.25;195.578;8.622
120;30.04.1995;1300;0;343.3;207.6;14.56;65.17;2.616;84;0.26;197.279;10.321
120;30.04.1995;1400;0;276.7;163.6;15.07;64.11;2.377;82.3;0.22;155.321;8.279
120;30.04.1995;1500;0;177.7;98.4;14.77;66.67;1.753;62.57;0.14;92.951;5.449
120;30.04.1995;1600;0;199.3;116;14.96;67.41;1.303;106.7;0.14;106.559;9.441
120;30.04.1995;1700;0;174;98.9;15.35;66.37;0.924;255.8;0.12;90.62;8.28
120;30.04.1995;1800;0;147.6;78.7;15.26;68.72;1.267;267.9;0.11;73.988;4.712
120;30.04.1995;1900;0;30.17;7.75;14.01;81.8;1.848;298.9;0.04;0.0071;7.7429
120;30.04.1995;2000;0;6.963;-11.12;12.78;87.1;1.787;296.7;0.01;-14.61331;3.49331
120;30.04.1995;2100;0;0.093;-14.3;11.91;90.5;1.775;300.1;0;-18.94141;4.64141
120;30.04.1995;2200;0;0.022;-12.07;11.32;95.9;1.715;318.6;0;-18.98614;6.91614
120;30.04.1995;2300;0;0.005;-10.23;11.68;91.6;2.087;336.2;0.01;-18.99685;8.76685
121;01.05.1995;0;0;0;-10.08;11.68;87.1;1.88;223.6;0.01;-19;8.92
121;01.05.1995;100;0;0;-12.41;10.98;88.5;1.494;103.1;0;-19;6.59
121;01.05.1995;200;0;0;-11.77;10.39;91.5;1.334;47.29;0;-19;7.23
121;01.05.1995;300;0.597;0;-9.88;10.03;93.8;0.806;46.86;0;-19;9.12
121;01.05.1995;400;0;0.005;-9.76;9.58;97.7;0.771;227.9;-0.01;-18.99685;9.23685
121;01.05.1995;500;0;0.951;-12.29;9.35;99.2;1.145;295.3;-0.01;-18.40087;6.11087
121;01.05.1995;600;0;42.36;-4.171;9.16;100;1.16;214.4;0;7.6868;11.8578
121;01.05.1995;700;0;144.3;38.57;9.37;99.2;1.962;38.68;0.03;71.909;33.339
121;01.05.1995;800;0;286.9;145.6;10.45;93.6;2.171;50.61;0.13;161.747;16.147
121;01.05.1995;900;0;439.3;257.7;11.81;87.2;1.788;73.3;0.24;257.759;0.059
121;01.05.1995;1000;0;578.2;355.8;13.18;80;2.235;74.8;0.35;345.266;10.534
121;01.05.1995;1100;0;684.4;431.7;14.57;71.1;2.385;103.6;0.45;412.172;19.528
121;01.05.1995;1200;0;696;436.4;15.67;66.16;2.41;52.8;0.47;419.48;16.92
121;01.05.1995;1300;0;629.2;392;16.36;58.52;2.462;71.2;0.46;377.396;14.604
121;01.05.1995;1400;0;411;248.1;16.72;56.13;2.032;80.9;0.31;239.93;8.17
121;01.05.1995;1500;0;562.1;348.2;17.63;52.12;2.581;69.16;0.45;335.123;13.077
121;01.05.1995;1600;0;453.4;272;17.89;48.57;2.693;73.4;0.39;266.642;5.358
121;01.05.1995;1700;0;368.3;187.5;18.06;46.16;2.493;71.1;0.31;213.029;25.529
121;01.05.1995;1800;0;238.8;113.6;17.92;48.66;2.491;79.1;0.23;131.444;17.844
121;01.05.1995;1900;0;93.5;10.54;17.15;53.74;2.304;90.2;0.11;39.905;29.365
121;01.05.1995;2000;0;13.31;-44.71;15.91;58.08;1.544;72.6;0.02;-10.6147;34.0953
121;01.05.1995;2100;0;0.099;-51.95;14.61;62.66;1.598;64.6;0;-18.93763;33.01237
121;01.05.1995;2200;0;-0.016;-50.28;13.18;68.29;1.484;99.3;0;-19.01008;31.26992
121;01.05.1995;2300;0;0.005;-50.86;11.98;73.6;1.099;98.2;-0.02;-18.99685;31.86315
122;02.05.1995;0;0;0.033;-46.13;9.6;87.8;0.694;109.1;-0.03;-18.97921;27.15079
122;02.05.1995;100;0;0.044;-39.36;8.69;89.7;0.532;36.16;-0.03;-18.97228;20.38772
122;02.05.1995;200;0;0.055;-28.76;6.855;96.9;0.547;59.82;-0.02;-18.96535;9.79465
122;02.05.1995;300;0;0.099;-24.96;6.532;97.8;0.625;89.4;-0.02;-18.93763;6.02237
122;02.05.1995;400;0;0.011;-22.17;6.373;98.2;0.714;154.3;-0.02;-18.99307;3.17693
122;02.05.1995;500;0;2.157;-17.75;6.008;101;1.006;128.3;-0.01;-17.64109;0.10891
122;02.05.1995;600;0;44.03;4.632;5.951;102.3;1.16;106;0;8.7389;4.1069
122;02.05.1995;700;0;155.8;63.96;7.32;100.5;0.987;106.3;0.05;79.154;15.194
122;02.05.1995;800;0;304.4;156.5;9.72;90.8;1.161;119.2;0.13;172.772;16.272
122;02.05.1995;900;0;457.3;251.8;12.51;78;1.398;124.8;0.24;269.099;17.299
122;02.05.1995;1000;0;589.1;334.6;14.95;69.65;1.347;116.2;0.34;352.133;17.533
122;02.05.1995;1100;0;695.4;423;16.45;57.39;1.738;84.7;0.46;419.102;3.898
122;02.05.1995;1200;0;743;451.3;16.93;51.6;2.646;84.4;0.54;449.09;2.21
122;02.05.1995;1300;0;769;467.2;17.39;48.92;2.823;81.8;0.58;465.47;1.73
122;02.05.1995;1400;0;737;441.1;17.85;48.28;2.877;82.2;0.56;445.31;4.21
122;02.05.1995;1500;0;666.2;390.4;18.19;45.14;3.419;71.7;0.55;400.706;10.306
122;02.05.1995;1600;0;534.6;304.8;18.12;45.32;4.08;70.2;0.5;317.798;12.998
122;02.05.1995;1700;0;381.5;184.2;18.02;44.3;3.767;83.4;0.37;221.345;37.145
122;02.05.1995;1800;0;257.3;118.6;17.52;43.83;4.253;75.3;0.33;143.099;24.499
122;02.05.1995;1900;0;108.8;14.92;16.67;44.66;3.37;86.3;0.18;49.544;34.624
122;02.05.1995;2000;0;14.2;-47.06;14.96;52.43;2.97;94;0.08;-10.054;37.006
122;02.05.1995;2100;0;0.088;-55.25;13.05;60.94;1.919;98.6;0.01;-18.94456;36.30544
122;02.05.1995;2200;0;-0.022;-54.5;12.1;61.37;1.46;101.7;0;-19.01386;35.48614
122;02.05.1995;2300;0;-0.099;-51.79;10.66;67.62;2.099;122.5;0.01;-19.06237;32.72763
123;03.05.1995;0;0;-0.038;-53.43;8.98;76.3;1.163;143.4;-0.02;-19.02394;34.40606
123;03.05.1995;100;0;0.028;-45.3;7.67;85.5;1.059;150.8;-0.02;-18.98236;26.31764
123;03.05.1995;200;0;0.006;-43.09;7.19;86.2;1.497;139.1;-0.02;-18.99622;24.09378
123;03.05.1995;300;0;0.028;-36.26;5.397;94.5;0.47;204.7;-0.02;-18.98236;17.27764
123;03.05.1995;400;0;0.039;-28.26;4.945;97.7;0.649;200.3;-0.02;-18.97543;9.28457
123;03.05.1995;500;0;3.17;-24.47;4.879;96.5;0.771;100;-0.02;-17.0029;7.4671
123;03.05.1995;600;0;64.58;1.641;5.97;92.3;1.645;98.5;0.01;21.6854;20.0444
123;03.05.1995;700;0;185.2;63.29;8.09;81.3;1.941;101.3;0.07;97.676;34.386
123;03.05.1995;800;0;336.1;158.5;11.02;65.57;1.728;110.9;0.18;192.743;34.243
123;03.05.1995;900;0;489.9;261.8;13.37;56.65;2.041;126.6;0.3;289.637;27.837
123;03.05.1995;1000;0;621.2;354.9;15.08;51.83;2.054;183.6;0.41;372.356;17.456
123;03.05.1995;1100;0;690;395.6;16.53;46.86;3.129;146.4;0.52;415.7;20.1
123;03.05.1995;1200;0;759;438.3;17.61;44.5;3.258;145.1;0.59;459.17;20.87
123;03.05.1995;1300;0;760;436.3;18.48;38.87;3.501;140.1;0.63;459.8;23.5
123;03.05.1995;1400;0;767;432.1;19.48;36.61;3.399;170.3;0.64;464.21;32.11
123;03.05.1995;1500;0;686.8;377.2;20.24;34.8;2.963;194;0.57;413.684;36.484
123;03.05.1995;1600;0;574.6;308.8;20.63;34.09;3.463;186.8;0.54;342.998;34.198
123;03.05.1995;1700;0;418.9;189.9;21.03;33.65;2.481;186.8;0.36;244.907;55.007
123;03.05.1995;1800;0;264.2;111.1;20.86;34.24;2.072;190.8;0.25;147.446;36.346
123;03.05.1995;1900;0;93;-1.194;20.02;36.22;1.071;147.6;0.07;39.59;40.784
123;03.05.1995;2000;0;15.84;-44.74;18.3;40.74;1.224;109.3;0.03;-9.0208;35.7192
123;03.05.1995;2100;0;0.11;-47.04;16.28;53.83;1.777;108.2;0.03;-18.9307;28.1093
123;03.05.1995;2200;0;-0.011;-49.07;14.32;64.86;1.547;131.9;0;-19.00693;30.06307
123;03.05.1995;2300;0;0.005;-49.54;11.4;83.4;1.063;174.3;-0.03;-18.99685;30.54315
124;04.05.1995;0;0;-0.005;-49.01;10.98;82.6;1.558;135.5;-0.02;-19.00315;30.00685
124;04.05.1995;100;0;0.049;-41.98;8.98;90.7;0.607;156.4;-0.03;-18.96913;23.01087
124;04.05.1995;200;0;0;-38.59;8.63;87.6;1.927;181.9;-0.01;-19;19.59
124;04.05.1995;300;0;0;-39.07;7.94;89.5;1.99;184.1;-0.01;-19;20.07
124;04.05.1995;400;0;0;-39.32;8.05;88.2;1.409;180.9;-0.02;-19;20.32
124;04.05.1995;500;0;3.582;-34.98;6.992;93;1.845;194.7;-0.02;-16.74334;18.23666
124;04.05.1995;600;0;47.18;-10.21;7.46;94.1;2.289;193.3;0;10.7234;20.9334
124;04.05.1995;700;0;129.7;40.51;8.94;92.6;1.882;200;0.04;62.711;22.201
124;04.05.1995;800;0;259.2;121.2;11.1;86.8;2.189;204.8;0.12;144.296;23.096
124;04.05.1995;900;0;402.3;213.8;14.16;74.6;1.806;248.7;0.23;234.449;20.649
124;04.05.1995;1000;0;568.9;318.9;16.61;60.26;1.849;304.1;0.37;339.407;20.507
124;04.05.1995;1100;0;659;371.3;18.34;46.87;1.22;275.2;0.42;396.17;24.87
124;04.05.1995;1200;0;744;411.6;19.74;43.19;2.44;281.2;0.54;449.72;38.12
124;04.05.1995;1300;0;760;419.5;20.48;41.42;2.33;284.3;0.56;459.8;40.3
124;04.05.1995;1400;0;734;401.1;21.17;38.78;2.561;286.7;0.57;443.42;42.32
124;04.05.1995;1500;0;665.3;356.1;21.91;36.6;3.018;289.6;0.56;400.139;44.039
124;04.05.1995;1600;0;552.4;290.4;22.16;36.15;2.901;297.2;0.49;329.012;38.612
124;04.05.1995;1700;0;403;184;21.95;39.91;2.89;294.7;0.37;234.89;50.89
124;04.05.1995;1800;0;243.4;100.1;21.05;47.92;2.715;293.6;0.24;134.342;34.242
124;04.05.1995;1900;0;102.9;10.19;19.25;57.14;2.233;293.2;0.1;45.827;35.637
124;04.05.1995;2000;0;18.76;-41.93;16.57;68.39;1.595;277.2;0.01;-7.1812;34.7488
124;04.05.1995;2100;0;0.187;-49.89;14.61;74.8;1.286;280.1;-0.02;-18.88219;31.00781
124;04.05.1995;2200;0;-0.049;-48.89;13.48;78.8;0.819;288.3;-0.03;-19.03087;29.85913
124;04.05.1995;2300;0;0;-43.79;11.76;88.8;0.676;227.8;-0.03;-19;24.79
125;05.05.1995;0;0;0.005;-36.88;10.81;91.3;0.679;195.2;-0.03;-18.99685;17.88315
125;05.05.1995;100;0;0.005;-28.71;10.25;94.4;1.021;196.2;-0.02;-18.99685;9.71315
125;05.05.1995;200;0;0.022;-27.63;10.16;95.4;0.964;145.7;-0.02;-18.98614;8.64386
125;05.05.1995;300;0;0.055;-23.77;9.48;97.9;0.398;113.7;-0.02;-18.96535;4.80465
125;05.05.1995;400;0;0.033;-20.14;8.32;99.2;0.841;173.8;-0.01;-18.97921;1.16079
125;05.05.1995;500;0;3.207;-17.9;7.55;100.2;0.922;184.6;-0.01;-16.97959;0.92041
125;05.05.1995;600;0;57.15;13.59;7.95;101.1;0.931;183.8;0.01;17.0045;3.4145
125;05.05.1995;700;0;171.7;75.3;10.79;97.3;0.882;170.7;0.06;89.171;13.871
125;05.05.1995;800;0;299.8;142.4;13.23;88;1.095;179.4;0.13;169.874;27.474
125;05.05.1995;900;0;455.1;238.4;15.3;78.8;0.945;206.8;0.23;267.713;29.313
125;05.05.1995;1000;0;598.2;329.4;17.58;71.2;1.011;214;0.34;357.866;28.466
125;05.05.1995;1100;0;690.3;381.5;19.25;60.53;1.598;254.8;0.44;415.889;34.389
125;05.05.1995;1200;0;761;416;20.51;53.6;1.743;269.6;0.5;460.43;44.43
125;05.05.1995;1300;0;784;424.3;21.44;51.13;1.726;218.8;0.52;474.92;50.62
125;05.05.1995;1400;0;748;403.6;22.82;42.06;2.057;294.9;0.54;452.24;48.64
125;05.05.1995;1500;0;662.7;351.4;23.4;40.41;2.06;292.3;0.5;398.501;47.101
125;05.05.1995;1600;0;488.5;249.1;23.65;40.02;1.912;287;0.38;288.755;39.655
125;05.05.1995;1700;0;344.4;156.8;23.4;42.41;2.175;301.1;0.3;197.972;41.172
125;05.05.1995;1800;0;223.7;89;22.45;51.6;2.292;305.7;0.21;121.931;32.931
125;05.05.1995;1900;0;87.1;5.24;20.96;60.18;1.695;313.1;0.07;35.873;30.633
125;05.05.1995;2000;0;15.9;-40.96;19.13;67.52;0.758;268.8;-0.02;-8.983;31.977
125;05.05.1995;2100;0;0.231;-48.54;16.69;79.7;1.298;182.4;-0.02;-18.85447;29.68553
125;05.05.1995;2200;0;0.044;-44.89;15.26;84;1.124;162.9;-0.03;-18.97228;25.91772
125;05.05.1995;2300;0;0.066;-43.74;13.92;87.2;1.193;183.5;-0.03;-18.95842;24.78158
126;06.05.1995;0;0;-0.016;-40.24;13.54;86.8;1.497;185.2;-0.02;-19.01008;21.22992
126;06.05.1995;100;0;0.033;-39.27;12.65;89.4;1.85;188.7;-0.02;-18.97921;20.29079
126;06.05.1995;200;0;0.027;-38.32;12.11;92.5;2.209;177.7;-0.02;-18.98299;19.33701
126;06.05.1995;300;0;0.011;-37.83;11.15;95.6;1.501;194;-0.03;-18.99307;18.83693
126;06.05.1995;400;0;0.027;-29.55;9.89;98;1.076;215.5;-0.02;-18.98299;10.56701
126;06.05.1995;500;0;2.051;-24.02;9.75;98.2;0.991;224.8;-0.02;-17.70787;6.31213
126;06.05.1995;600;0;37.67;1.954;10.44;96.3;1.124;198.3;0;4.7321;2.7781
126;06.05.1995;700;0;141.9;58.49;11.3;97.1;1.113;221.9;0.05;70.397;11.907
126;06.05.1995;800;0;278.7;126.8;13.77;88.3;1.781;267.6;0.13;156.581;29.781
126;06.05.1995;900;0;432.4;217.3;15.88;72.8;2.557;304.9;0.26;253.412;36.112
126;06.05.1995;1000;0;583.9;304.6;17.43;60.92;3.147;303.7;0.4;348.857;44.257
126;06.05.1995;1100;0;652.1;344.3;18.43;60.55;3.246;302.2;0.46;391.823;47.523
126;06.05.1995;1200;0;726;386.8;19.04;61.43;3.532;303.6;0.51;438.38;51.58
126;06.05.1995;1300;0;767;412.5;19.68;56.02;3.901;298.5;0.58;464.21;51.71
126;06.05.1995;1400;0;706;374.2;20.28;56.56;4.292;308.5;0.56;425.78;51.58
126;06.05.1995;1500;0;597.5;308.8;20.5;58.52;4.434;305.7;0.49;357.425;48.625
126;06.05.1995;1600;0;410.1;211.5;19.95;59.66;4.664;309.2;0.4;239.363;27.863
126;06.05.1995;1700;0;313.2;143.8;19.74;58.86;4.904;321.3;0.34;178.316;34.516
126;06.05.1995;1800;0;197.3;76.6;18.95;60.34;4.488;328.3;0.25;105.299;28.699
126;06.05.1995;1900;0;86.4;7.26;17.34;55.2;3.797;322.1;0.16;35.432;28.172
126;06.05.1995;2000;0;18.25;-38.69;14.76;59.42;2.868;299.1;0.07;-7.5025;31.1875
126;06.05.1995;2100;0;0.407;-33.2;13.31;65;2.631;304.7;0.05;-18.74359;14.45641
126;06.05.1995;2200;0;0;-41.66;12.2;76.4;2.623;304.8;0.01;-19;22.66
126;06.05.1995;2300;0;-0.011;-43.68;10.96;82.2;3.101;311.3;0.01;-19.00693;24.67307
127;07.05.1995;0;0;0.011;-48.94;9.54;88.3;2.515;325.4;-0.02;-18.99307;29.94693
127;07.05.1995;100;0;0.017;-48.86;8.77;84.8;2.424;328.4;-0.01;-18.98929;29.87071
127;07.05.1995;200;0;-0.006;-46.96;7.49;92.4;1.175;311.6;-0.03;-19.00378;27.95622
127;07.05.1995;300;0;0.028;-42.09;6.227;96.8;0.934;297.9;-0.03;-18.98236;23.10764
127;07.05.1995;400;0;0.017;-26.34;5.452;99.5;0.467;283.1;-0.02;-18.98929;7.35071
127;07.05.1995;500;0;5.426;-16.92;6.078;100.2;0.839;231.5;-0.01;-15.58162;1.33838
127;07.05.1995;600;0;42.47;9.12;6.74;100;1.374;186.3;0.01;7.7561;1.3639
127;07.05.1995;700;0;138.1;59.51;8.03;95.7;1.16;216.3;0.05;68.003;8.493
127;07.05.1995;800;0;284.6;130.3;9.44;84.3;1.082;260.8;0.12;160.298;29.998
127;07.05.1995;900;0;451.6;224.8;10.75;76.5;1.219;215;0.21;265.508;40.708
127;07.05.1995;1000;0;603.2;312.8;12.01;70.4;1.519;189.6;0.3;361.016;48.216
127;07.05.1995;1100;0;722;386.3;13.29;64.84;1.506;228;0.38;435.86;49.56
127;07.05.1995;1200;0;800;420.8;14.27;60.97;1.752;231.9;0.43;485;64.2
127;07.05.1995;1300;0;825;435.8;15.71;57.55;2.009;246.6;0.48;500.75;64.95
127;07.05.1995;1400;0;767;399.2;17;54.89;1.695;210.5;0.45;464.21;65.01
127;07.05.1995;1500;0;678.4;347;17.88;52.28;1.574;144.4;0.4;408.392;61.392
127;07.05.1995;1600;0;549.4;275.8;18.76;41.1;2.142;275.4;0.39;327.122;51.322
127;07.05.1995;1700;0;406;189.4;19.31;39.6;1.253;278.5;0.26;236.78;47.38
127;07.05.1995;1800;0;242.7;89.9;19;41.27;1.549;286.1;0.18;133.901;44.001
127;07.05.1995;1900;0;93.4;4.061;18.09;48.12;1.214;320.4;0.06;39.842;35.781
127;07.05.1995;2000;0;17.09;-32.07;16.72;59.51;0.981;190.4;0.01;-8.2333;23.8367
127;07.05.1995;2100;0;0.181;-39.34;15.65;60.72;1.558;96.7;0.02;-18.88597;20.45403
127;07.05.1995;2200;0;-0.022;-39.57;14.72;64.43;1.605;111.2;0.01;-19.01386;20.55614
127;07.05.1995;2300;0;0;-41.23;13.37;71.6;1.558;129.2;0;-19;22.23
128;08.05.1995;0;0;0.011;-30.28;12.69;77.1;1.591;139.9;0;-18.99307;11.28693
128;08.05.1995;100;0;0;-31.8;12.05;84.4;1.771;168.9;0;-19;12.8
128;08.05.1995;200;0;-0.011;-28.47;12.55;80.4;2.676;172;0.02;-19.00693;9.46307
128;08.05.1995;300;0;0;-18.74;13.68;73;4.254;178.3;0.08;-19;0.26
128;08.05.1995;400;0;-0.011;-13.12;14.06;70.2;5.548;193.2;0.13;-19.00693;5.88693
128;08.05.1995;500;0;1.66;-11.82;13.69;74.3;3.14;200.7;0.06;-17.9542;6.1342
128;08.05.1995;600;0;15.74;-1.239;13.02;81.6;1.78;201.4;0.03;-9.0838;7.8448
128;08.05.1995;700;0;51.03;24.08;13.79;86.1;1.886;197.3;0.04;13.1489;10.9311
128;08.05.1995;800;0;163.4;87.2;15.81;79.3;2.377;234.6;0.12;83.942;3.258
128;08.05.1995;900;0;119.4;65.38;15.92;80.9;4.375;249.3;0.14;56.222;9.158
128;08.05.1995;1000;0;126.7;68.25;15.04;88.3;4.931;276.7;0.11;60.821;7.429
128;08.05.1995;1100;0;454.8;255.5;16;76.2;5.973;270.1;0.36;267.524;12.024
128;08.05.1995;1200;0;312.4;158.4;16.55;70.3;4.852;273.3;0.28;177.812;19.412
128;08.05.1995;1300;0;527.5;285.4;16.81;66.46;7.07;283.8;0.48;313.325;27.925
128;08.05.1995;1400;0;526.4;268.2;16.85;62.53;7.76;278.6;0.52;312.632;44.432
128;08.05.1995;1500;0;483.6;257.5;16.41;54.72;8.76;274.5;0.6;285.668;28.168
128;08.05.1995;1600;0;510;263;16.22;56.46;7.33;281.1;0.53;302.3;39.3
128;08.05.1995;1700;0;267.6;122.5;15.13;60.71;7.41;287.9;0.37;149.588;27.088
128;08.05.1995;1800;0;229.3;102.6;14.31;59.04;7.4;285.4;0.35;125.459;22.859
128;08.05.1995;1900;0;54.03;11.15;13.47;59.39;6.661;285.4;0.24;15.0389;3.8889
128;08.05.1995;2000;0;11.75;-14.49;12.54;65.48;4.812;280.1;0.12;-11.5975;2.8925
128;08.05.1995;2100;0;0.264;-20.22;11.9;66.16;5.765;274.9;0.14;-18.83368;1.38632
128;08.05.1995;2200;0;-0.016;-19.45;11.35;69.72;5.229;271.4;0.11;-19.01008;0.43992
128;08.05.1995;2300;0;0;-17.83;9.51;85.5;3.684;280.8;0.03;-19;1.17
129;09.05.1995;0;0.199;0.005;-22.52;9.45;86.7;3.333;251.5;0.02;-18.99685;3.52315
129;09.05.1995;100;0;-0.005;-17.83;9.76;82.8;4.57;253.9;0.04;-19.00315;1.17315
129;09.05.1995;200;0;0.011;-15.65;9.65;82.9;4.519;247.9;0.05;-18.99307;3.34307
129;09.05.1995;300;0;-0.016;-15.43;9.58;82.8;4.739;254.9;0.05;-19.01008;3.58008
129;09.05.1995;400;0;-0.022;-18.25;9.35;84.2;4.312;261.1;0.04;-19.01386;0.76386
129;09.05.1995;500;0;1.799;-11.51;9.22;85;4.662;258.4;0.04;-17.86663;6.35663
129;09.05.1995;600;0.597;15.56;-1.225;8.97;90;4.242;265.9;0.03;-9.1972;7.9722
129;09.05.1995;700;0.796;47.42;21.73;7.64;96.9;4.199;264.6;0.03;10.8746;10.8554
129;09.05.1995;800;0.199;189;110.5;8.84;94.9;4.437;268.7;0.1;100.07;10.43
129;09.05.1995;900;0;153.8;92.8;9.08;91.9;4.884;259.3;0.1;77.894;14.906
129;09.05.1995;1000;0;357.6;222.5;10.21;84.9;6.328;261.8;0.25;206.288;16.212
129;09.05.1995;1100;0;388.8;251.7;10.71;82.2;6.635;271.7;0.3;225.944;25.756
129;09.05.1995;1200;0;283.5;165.8;10.69;81.9;7.02;271.5;0.23;159.605;6.195
129;09.05.1995;1300;1.393;196.5;112.9;10.35;84.4;6.891;281.1;0.17;104.795;8.105
129;09.05.1995;1400;0;315.7;197.9;10.36;89.3;6.354;273.4;0.21;179.891;18.009
129;09.05.1995;1500;0;460.9;287.8;11.64;78.4;9.09;276.1;0.4;271.367;16.433
129;09.05.1995;1600;0;176.1;106.8;11.08;80;8.12;289.6;0.22;91.943;14.857
129;09.05.1995;1700;0;68.88;36.74;10.42;84.1;8.19;282.5;0.13;24.3944;12.3456
129;09.05.1995;1800;0;102.2;59.9;10.13;88.8;7.65;277.6;0.11;45.386;14.514
129;09.05.1995;1900;0;36.82;14.89;9.84;90.4;6.679;279.5;0.06;4.1966;10.6934
129;09.05.1995;2000;0.597;6.005;-4.163;9.5;93.1;6.216;274.7;0.03;-15.21685;11.05385
129;09.05.1995;2100;0;0.214;-11.13;8.74;98.8;5.336;277.4;0;-18.86518;7.73518
129;09.05.1995;2200;0;0.005;-10.67;8.46;99.2;4.321;283.2;-0.01;-18.99685;8.32685
129;09.05.1995;2300;0;0;-15.9;8.09;98.8;4.036;283.8;-0.01;-19;3.1
130;10.05.1995;0;0;0;-13.61;7.97;98.9;3.335;287.7;-0.01;-19;5.39
130;10.05.1995;100;0;0;-10.92;7.89;99.8;2.983;288.3;-0.01;-19;8.08
130;10.05.1995;200;0.199;0;-9.63;7.52;100.2;3.386;282.8;-0.01;-19;9.37
